elapsed_s,err_x_px,err_pitch_px,marker_px,err_x_cm,distance_cm,lateral_thr_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
4.148,-13,-44,27,-1.44,105.59,214.5,1478,1478,-2.37,-1.42,2.5260,2.5946,8.4024,0
4.165,-14,-44,27,-1.56,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.182,-16,-44,27,-1.78,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.199,-17,-44,27,-1.89,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.215,-18,-44,27,-2.00,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.233,-20,-44,27,-2.22,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.250,-21,-44,27,-2.33,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.266,-22,-44,27,-2.44,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.283,-23,-44,27,-2.56,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.301,-25,-44,27,-2.78,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.317,-26,-44,27,-2.89,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.334,-27,-44,27,-3.00,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.351,-28,-44,27,-3.11,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.368,-29,-44,27,-3.22,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.385,-30,-44,27,-3.33,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.402,-30,-44,27,-3.33,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.419,-31,-44,27,-3.44,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.437,-32,-44,27,-3.56,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.454,-32,-44,27,-3.56,105.59,214.5,1478,1478,-2.37,-1.53,2.5260,2.5946,8.4024,0
4.471,-32,-44,27,-3.56,105.59,214.5,1478,1478,-2.37,-1.53,3.3069,2.8009,7.8516,0
4.488,-33,-44,27,-3.67,105.59,214.5,1478,1478,-2.12,-1.46,3.3069,2.8009,7.8516,0
4.505,-33,-44,27,-3.67,105.59,214.5,1478,1478,-2.12,-1.46,3.3069,2.8009,7.8516,0
4.522,-33,-44,27,-3.67,105.59,214.5,1478,1478,-2.12,-1.46,3.3069,2.8009,7.8516,0
4.539,-33,-44,27,-3.67,105.59,214.5,1478,1478,-2.12,-1.46,3.3069,2.8009,7.8516,0
4.556,-32,-44,27,-3.56,105.59,214.5,1478,1478,-2.12,-1.46,3.3069,2.8009,7.8516,0
4.573,-32,-43,28,-3.43,101.82,214.2,1478,1478,-2.12,-1.46,3.3069,2.8009,7.8516,0
4.590,-31,-43,28,-3.32,101.82,214.2,1478,1478,-2.12,-1.46,3.3069,2.8009,7.8516,0
4.607,-30,-43,28,-3.21,101.82,214.2,1478,1478,-2.12,-1.46,3.3069,2.8009,7.8516,0
4.624,-29,-43,28,-3.11,101.82,214.2,1500,1478,-2.12,-1.46,3.3069,2.8009,7.8516,0
4.642,-27,-43,28,-2.89,101.82,214.2,1522,1478,-2.12,-1.46,3.3069,2.8009,7.8516,0
4.659,-26,-43,28,-2.79,101.82,214.2,1522,1478,-2.12,-1.46,3.3069,2.8009,7.8516,0
4.677,-24,-43,28,-2.57,101.82,214.2,1522,1478,-1.58,-0.84,3.3069,2.8009,7.8516,0
4.694,-22,-43,28,-2.36,101.82,214.2,1522,1478,-1.58,-0.84,3.3069,2.8009,7.8516,0
4.711,-20,-43,28,-2.14,101.82,214.2,1522,1478,-1.58,-0.84,3.3069,2.8009,7.8516,0
4.728,-16,-43,28,-1.71,101.82,214.2,1522,1478,-1.58,-0.84,3.3069,2.8009,7.8516,0
4.745,-14,-43,28,-1.50,101.82,214.2,1522,1478,-1.58,-0.84,3.3069,2.8009,7.8516,0
4.762,-13,-43,28,-1.39,101.82,214.2,1522,1478,-1.58,-0.84,3.3069,2.8009,7.8516,0
4.779,-11,-43,28,-1.18,101.82,214.2,1522,1478,-1.58,-0.84,3.3069,2.8009,7.8516,0
4.796,-9,-43,28,-0.96,101.82,214.2,1522,1478,-1.58,-0.84,3.3069,2.8009,7.8516,0
4.813,-8,-43,28,-0.86,101.82,214.2,1522,1478,-1.58,-0.84,3.3069,2.8009,7.8516,0
4.830,-6,-43,28,-0.64,101.82,214.2,1522,1478,-1.58,-0.84,3.3069,2.8009,7.8516,0
4.847,-4,-43,28,-0.43,101.82,214.2,1522,1478,-1.58,-0.84,3.3069,2.8009,7.8516,0
4.864,-2,-42,29,-0.21,98.31,213.8,1522,1478,-1.58,-0.84,3.3069,2.8009,7.8516,0
4.881,0,-42,29,0.00,98.31,213.8,1522,1478,-1.58,-0.84,3.3069,2.8009,7.8516,0
4.898,2,-42,29,0.21,98.31,213.8,1522,1478,-1.58,-0.84,3.3069,2.8009,7.8516,0
4.915,4,-42,29,0.41,98.31,213.8,1522,1478,-1.58,-0.84,3.3069,2.8009,7.8516,0
4.932,6,-42,29,0.62,98.31,213.8,1522,1478,-1.58,-0.84,3.3069,2.8009,7.8516,0
4.949,7,-42,29,0.72,98.31,213.8,1522,1478,-1.58,-0.84,3.3069,2.8009,7.8516,0
4.966,9,-42,29,0.93,98.31,213.8,1522,1478,-1.58,-0.84,3.0678,2.9205,7.8765,0
4.983,11,-42,29,1.14,98.31,213.8,1522,1478,-1.58,-0.84,3.0678,2.9205,7.8765,0
5.000,12,-42,29,1.24,98.31,213.8,1522,1478,-1.42,-0.77,3.0678,2.9205,7.8765,0
5.017,14,-42,29,1.45,98.31,213.8,1522,1478,-1.42,-0.77,3.0678,2.9205,7.8765,0
5.034,16,-42,29,1.66,98.31,213.8,1522,1478,-1.42,-0.77,3.0678,2.9205,7.8765,0
5.051,17,-42,29,1.76,98.31,213.8,1522,1478,-1.42,-0.77,3.0678,2.9205,7.8765,0
5.068,19,-42,29,1.97,98.31,213.8,1522,1478,-1.42,-0.77,3.0678,2.9205,7.8765,0
5.085,20,-42,29,2.07,98.31,213.8,1522,1478,-1.42,-0.77,3.0678,2.9205,7.8765,0
5.102,21,-42,29,2.17,98.31,213.8,1522,1478,-1.42,-0.77,3.0678,2.9205,7.8765,0
5.119,23,-42,29,2.38,98.31,213.8,1522,1478,-1.42,-0.77,3.0678,2.9205,7.8765,0
5.136,24,-42,29,2.48,98.31,213.8,1522,1478,-1.42,-0.77,3.0678,2.9205,7.8765,0
5.153,25,-42,29,2.59,98.31,213.8,1522,1478,-1.42,-0.77,3.0678,2.9205,7.8765,0
5.171,26,-41,30,2.60,95.03,213.5,1522,1478,-1.05,-0.48,3.0678,2.9205,7.8765,0
5.189,28,-41,30,2.80,95.03,213.5,1522,1478,-1.05,-0.48,3.0678,2.9205,7.8765,0
5.206,29,-41,30,2.90,95.03,213.5,1522,1478,-1.05,-0.48,3.0678,2.9205,7.8765,0
5.223,30,-41,30,3.00,95.03,213.5,1522,1478,-1.05,-0.48,3.0678,2.9205,7.8765,0
5.240,32,-41,30,3.20,95.03,213.5,1522,1478,-1.05,-0.48,3.0678,2.9205,7.8765,0
5.258,34,-41,30,3.40,95.03,213.5,1522,1478,-1.05,-0.48,3.0678,2.9205,7.8765,0
5.276,36,-41,30,3.60,95.03,213.5,1522,1478,-1.05,-0.48,3.0678,2.9205,7.8765,0
5.293,38,-41,30,3.80,95.03,213.5,1522,1478,-1.05,-0.48,3.0678,2.9205,7.8765,0
5.310,40,-41,30,4.00,95.03,213.5,1523,1478,-1.05,-0.48,3.0678,2.9205,7.8765,0
5.327,43,-41,30,4.30,95.03,213.5,1528,1478,-1.05,-0.48,3.0678,2.9205,7.8765,0
5.344,45,-41,30,4.50,95.03,213.5,1526,1478,-1.05,-0.48,3.0678,2.9205,7.8765,0
5.361,46,-41,30,4.60,95.03,213.5,1522,1478,-1.05,-0.48,3.0678,2.9205,7.8765,0
5.378,47,-41,30,4.70,95.03,213.5,1522,1478,-1.05,-0.48,3.0678,2.9205,7.8765,0
5.395,48,-41,30,4.80,95.03,213.5,1522,1478,-1.05,-0.48,3.0678,2.9205,7.8765,0
5.412,49,-41,30,4.90,95.03,213.5,1522,1478,-1.05,-0.48,3.0678,2.9205,7.8765,0
5.429,50,-41,30,5.00,95.03,213.5,1522,1478,-1.05,-0.48,3.0678,2.9205,7.8765,0
5.446,50,-41,30,5.00,95.03,213.5,1522,1478,-1.05,-0.48,3.0678,2.9205,7.8765,0
5.463,50,-41,30,5.00,95.03,213.5,1522,1478,-1.05,-0.48,1.5768,2.1252,7.5107,0
5.480,51,-41,30,5.10,95.03,213.5,1522,1478,-1.05,-0.48,1.5768,2.1252,7.5107,0
5.497,51,-41,30,5.10,95.03,213.5,1522,1478,-0.78,-0.97,1.5768,2.1252,7.5107,0
5.514,51,-41,30,5.10,95.03,213.5,1522,1478,-0.78,-0.97,1.5768,2.1252,7.5107,0
5.532,51,-41,30,5.10,95.03,213.5,1522,1478,-0.78,-0.97,1.5768,2.1252,7.5107,0
5.549,51,-40,31,4.94,91.96,213.1,1522,1478,-0.78,-0.97,1.5768,2.1252,7.5107,0
5.566,51,-40,31,4.94,91.96,213.1,1522,1478,-0.78,-0.97,1.5768,2.1252,7.5107,0
5.583,51,-40,31,4.94,91.96,213.1,1522,1478,-0.78,-0.97,1.5768,2.1252,7.5107,0
5.600,51,-40,31,4.94,91.96,213.1,1522,1478,-0.78,-0.97,1.5768,2.1252,7.5107,0
5.617,51,-40,31,4.94,91.96,213.1,1522,1478,-0.78,-0.97,1.5768,2.1252,7.5107,0
5.634,52,-40,31,5.03,91.96,213.1,1522,1478,-0.78,-0.97,1.5768,2.1252,7.5107,0
5.651,52,-40,31,5.03,91.96,213.1,1522,1478,-0.78,-0.97,1.5768,2.1252,7.5107,0
5.668,53,-40,31,5.13,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.685,53,-40,31,5.13,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.702,54,-40,31,5.23,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.719,54,-40,31,5.23,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.736,54,-40,31,5.23,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.753,54,-40,31,5.23,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.770,54,-40,31,5.23,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.787,53,-40,31,5.13,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.804,53,-40,31,5.13,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.821,52,-40,31,5.03,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.838,52,-40,31,5.03,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.855,51,-40,31,4.94,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.872,51,-40,31,4.94,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.889,50,-40,31,4.84,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.906,49,-40,31,4.74,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.923,49,-40,31,4.74,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.940,48,-40,31,4.65,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.958,49,-40,31,4.74,91.96,213.1,1522,1478,-1.28,-0.98,1.5768,2.1252,7.5107,0
5.976,48,-40,31,4.65,91.96,213.1,1522,1478,-1.28,-0.98,1.5325,3.0502,7.0281,0
5.993,47,-40,31,4.55,91.96,213.1,1522,1478,-1.70,-1.65,1.5325,3.0502,7.0281,0
6.010,47,-39,32,4.41,89.09,212.8,1522,1478,-1.70,-1.65,1.5325,3.0502,7.0281,0
6.028,46,-39,32,4.31,89.09,212.8,1522,1478,-1.70,-1.65,1.5325,3.0502,7.0281,0
6.045,46,-39,32,4.31,89.09,212.8,1522,1478,-1.70,-1.65,1.5325,3.0502,7.0281,0
6.062,46,-39,32,4.31,89.09,212.8,1522,1478,-1.70,-1.65,1.5325,3.0502,7.0281,0
6.079,45,-39,32,4.22,89.09,212.8,1522,1478,-1.70,-1.65,1.5325,3.0502,7.0281,0
6.096,44,-39,32,4.12,89.09,212.8,1522,1478,-1.70,-1.65,1.5325,3.0502,7.0281,0
6.113,43,-39,32,4.03,89.09,212.8,1522,1478,-1.70,-1.65,1.5325,3.0502,7.0281,0
6.130,42,-39,32,3.94,89.09,212.8,1522,1478,-1.70,-1.65,1.5325,3.0502,7.0281,0
6.147,41,-40,31,3.97,91.96,213.1,1522,1478,-1.70,-1.65,1.5325,3.0502,7.0281,0
6.164,40,-39,32,3.75,89.09,212.8,1522,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.181,40,-39,32,3.75,89.09,212.8,1522,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.198,39,-39,32,3.66,89.09,212.8,1522,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.215,38,-39,32,3.56,89.09,212.8,1522,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.232,37,-39,32,3.47,89.09,212.8,1522,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.249,36,-39,32,3.38,89.09,212.8,1522,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.266,35,-39,32,3.28,89.09,212.8,1522,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.283,33,-39,32,3.09,89.09,212.8,1478,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.300,32,-39,32,3.00,89.09,212.8,1500,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.317,30,-39,32,2.81,89.09,212.8,1478,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.334,28,-39,32,2.62,89.09,212.8,1478,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.350,26,-39,32,2.44,89.09,212.8,1478,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.367,24,-39,32,2.25,89.09,212.8,1478,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.384,22,-39,32,2.06,89.09,212.8,1478,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.401,20,-39,32,1.88,89.09,212.8,1478,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.418,18,-38,33,1.64,86.39,212.4,1478,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.435,15,-38,33,1.36,86.39,212.4,1478,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.453,12,-38,33,1.09,86.39,212.4,1478,1478,-2.17,-1.58,1.5325,3.0502,7.0281,0
6.470,10,-38,33,0.91,86.39,212.4,1478,1478,-2.17,-1.58,1.3379,3.5078,7.5282,0
6.487,7,-38,33,0.64,86.39,212.4,1478,1478,-2.10,-2.04,1.3379,3.5078,7.5282,0
6.504,5,-38,33,0.45,86.39,212.4,1478,1478,-2.10,-2.04,1.3379,3.5078,7.5282,0
6.521,3,-38,33,0.27,86.39,212.4,1478,1478,-2.10,-2.04,1.3379,3.5078,7.5282,0
6.538,1,-38,33,0.09,86.39,212.4,1478,1478,-2.10,-2.04,1.3379,3.5078,7.5282,0
6.555,0,-38,33,0.00,86.39,212.4,1478,1478,-2.10,-2.04,1.3379,3.5078,7.5282,0
6.572,-2,-38,33,-0.18,86.39,212.4,1478,1478,-2.10,-2.04,1.3379,3.5078,7.5282,0
6.590,-4,-38,33,-0.36,86.39,212.4,1478,1478,-2.10,-2.04,1.3379,3.5078,7.5282,0
6.608,-6,-38,33,-0.55,86.39,212.4,1478,1478,-2.10,-2.04,1.3379,3.5078,7.5282,0
6.625,-8,-38,33,-0.73,86.39,212.4,1478,1478,-2.10,-2.04,1.3379,3.5078,7.5282,0
6.642,-11,-38,33,-1.00,86.39,212.4,1478,1478,-2.10,-2.04,1.3379,3.5078,7.5282,0
6.659,-13,-38,33,-1.18,86.39,212.4,1478,1478,-2.10,-2.04,1.3379,3.5078,7.5282,0
6.676,-14,-38,33,-1.27,86.39,212.4,1478,1478,-2.71,-1.80,1.3379,3.5078,7.5282,0
6.693,-16,-37,34,-1.41,83.85,212.1,1478,1478,-2.71,-1.80,1.3379,3.5078,7.5282,0
6.711,-17,-38,33,-1.55,86.39,212.4,1478,1478,-2.71,-1.80,1.3379,3.5078,7.5282,0
6.728,-17,-37,34,-1.50,83.85,212.1,1478,1478,-2.71,-1.80,1.3379,3.5078,7.5282,0
6.745,-18,-37,34,-1.59,83.85,212.1,1478,1478,-2.71,-1.80,1.3379,3.5078,7.5282,0
6.762,-18,-37,34,-1.59,83.85,212.1,1478,1478,-2.71,-1.80,1.3379,3.5078,7.5282,0
6.779,-18,-37,34,-1.59,83.85,212.1,1478,1478,-2.71,-1.80,1.3379,3.5078,7.5282,0
6.796,-18,-37,34,-1.59,83.85,212.1,1478,1478,-2.71,-1.80,1.3379,3.5078,7.5282,0
6.813,-18,-37,34,-1.59,83.85,212.1,1478,1478,-2.71,-1.80,1.3379,3.5078,7.5282,0
6.830,-17,-37,34,-1.50,83.85,212.1,1500,1478,-2.71,-1.80,1.3379,3.5078,7.5282,0
6.847,-16,-37,34,-1.41,83.85,212.1,1522,1478,-2.71,-1.80,1.3379,3.5078,7.5282,0
6.864,-15,-37,34,-1.32,83.85,212.1,1522,1478,-2.71,-1.80,1.3379,3.5078,7.5282,0
6.881,-14,-37,34,-1.24,83.85,212.1,1522,1478,-2.71,-1.80,1.3379,3.5078,7.5282,0
6.898,-13,-37,34,-1.15,83.85,212.1,1522,1478,-2.71,-1.80,1.3379,3.5078,7.5282,0
6.915,-11,-37,34,-0.97,83.85,212.1,1522,1478,-2.71,-1.80,1.3379,3.5078,7.5282,0
6.932,-10,-37,34,-0.88,83.85,212.1,1522,1478,-2.69,-1.23,1.3379,3.5078,7.5282,0
6.949,-8,-37,34,-0.71,83.85,212.1,1522,1478,-2.69,-1.23,1.3379,3.5078,7.5282,0
6.965,-6,-37,34,-0.53,83.85,212.1,1522,1478,-2.69,-1.23,1.3379,3.5078,7.5282,0
6.982,-4,-37,34,-0.35,83.85,212.1,1522,1478,-2.69,-1.23,3.0891,3.4568,7.1925,0
6.999,-2,-37,34,-0.18,83.85,212.1,1522,1478,-2.69,-1.23,3.0891,3.4568,7.1925,0
7.016,0,-36,35,0.00,81.45,211.8,1522,1478,-2.69,-1.23,3.0891,3.4568,7.1925,0
7.033,3,-36,35,0.26,81.45,211.8,1522,1478,-2.69,-1.23,3.0891,3.4568,7.1925,0
7.050,6,-36,35,0.51,81.45,211.8,1522,1478,-2.69,-1.23,3.0891,3.4568,7.1925,0
7.067,8,-37,34,0.71,83.85,212.1,1522,1478,-2.69,-1.23,3.0891,3.4568,7.1925,0
7.084,11,-37,34,0.97,83.85,212.1,1522,1478,-2.69,-1.23,3.0891,3.4568,7.1925,0
7.101,14,-36,35,1.20,81.45,211.8,1523,1478,-2.69,-1.23,3.0891,3.4568,7.1925,0
7.119,16,-36,35,1.37,81.45,211.8,1522,1478,-2.69,-1.23,3.0891,3.4568,7.1925,0
7.136,19,-36,35,1.63,81.45,211.8,1523,1478,-2.69,-1.23,3.0891,3.4568,7.1925,0
7.153,21,-37,34,1.85,83.85,212.1,1522,1478,-2.69,-1.23,3.0891,3.4568,7.1925,0
7.170,23,-36,35,1.97,81.45,211.8,1522,1478,-1.62,-0.17,3.0891,3.4568,7.1925,0
7.188,25,-36,35,2.14,81.45,211.8,1522,1478,-1.62,-0.17,3.0891,3.4568,7.1925,0
7.205,27,-36,35,2.31,81.45,211.8,1522,1478,-1.62,-0.17,3.0891,3.4568,7.1925,0
7.226,31,-36,35,2.66,81.45,211.8,1526,1478,-1.62,-0.17,3.0891,3.4568,7.1925,0
7.243,33,-35,36,2.75,79.19,211.4,1524,1478,-1.62,-0.17,3.1930,4.2943,7.6443,0
7.260,34,-35,36,2.83,79.19,211.4,1522,1478,-1.62,-0.17,3.1930,4.2943,7.6443,0
7.277,36,-35,36,3.00,79.19,211.4,1522,1478,-1.62,-0.17,3.1930,4.2943,7.6443,0
7.294,37,-35,36,3.08,79.19,211.4,1522,1478,-1.62,-0.17,3.1930,4.2943,7.6443,0
7.311,39,-36,35,3.34,81.45,211.8,1522,1478,-1.62,-0.17,3.1930,4.2943,7.6443,0
7.328,41,-35,36,3.42,79.19,211.4,1523,1478,-1.62,-0.17,3.1930,4.2943,7.6443,0
7.345,43,-35,36,3.58,79.19,211.4,1524,1478,-1.62,-0.17,3.1930,4.2943,7.6443,0
7.362,46,-35,36,3.83,79.19,211.4,1529,1478,-1.62,-0.17,3.1930,4.2943,7.6443,0
7.379,49,-35,36,4.08,79.19,211.4,1531,1478,-1.62,-0.17,3.1930,4.2943,7.6443,0
7.396,52,-35,36,4.33,79.19,211.4,1533,1478,-1.62,-0.17,3.1930,4.2943,7.6443,0
7.413,55,-35,36,4.58,79.19,211.4,1534,1478,-1.62,-0.17,3.1930,4.2943,7.6443,0
7.430,58,-35,36,4.83,79.19,211.4,1535,1478,-0.80,0.10,3.1930,4.2943,7.6443,0
7.447,61,-36,35,5.23,81.45,211.8,1536,1478,-0.80,0.10,3.1930,4.2943,7.6443,0
7.464,64,-36,35,5.49,81.45,211.8,1537,1478,-0.80,0.10,3.1930,4.2943,7.6443,0
7.481,67,-36,35,5.74,81.45,211.8,1538,1478,-0.80,0.10,3.4626,4.4472,7.8327,0
7.498,70,-36,35,6.00,81.45,211.8,1538,1478,-0.80,0.10,3.4626,4.4472,7.8327,0
7.515,73,-35,36,6.08,79.19,211.4,1539,1478,-0.80,0.10,3.4626,4.4472,7.8327,0
7.532,76,-35,36,6.33,79.19,211.4,1540,1478,-0.80,0.10,3.4626,4.4472,7.8327,0
7.549,80,-36,35,6.86,81.45,211.8,1544,1478,-0.80,0.10,3.4626,4.4472,7.8327,0
7.566,83,-36,35,7.11,81.45,211.8,1543,1478,-0.80,0.10,3.4626,4.4472,7.8327,0
7.583,87,-36,35,7.46,81.45,211.8,1547,1478,-0.80,0.10,3.4626,4.4472,7.8327,0
7.600,90,-36,35,7.71,81.45,211.8,1546,1478,-0.80,0.10,3.4626,4.4472,7.8327,0
7.617,94,-36,35,8.06,81.45,211.8,1549,1478,-0.80,0.10,3.4626,4.4472,7.8327,0
7.634,98,-36,35,8.40,81.45,211.8,1551,1478,-0.80,0.10,3.4626,4.4472,7.8327,0
7.651,102,-35,36,8.50,79.19,211.4,1553,1478,-0.80,0.10,3.4626,4.4472,7.8327,0
7.667,107,-35,36,8.92,79.19,211.4,1558,1478,-0.80,0.10,3.4626,4.4472,7.8327,0
7.685,111,-36,35,9.51,81.45,211.8,1557,1478,-0.08,-0.46,3.4626,4.4472,7.8327,0
7.702,115,-35,36,9.58,79.19,211.4,1557,1478,-0.08,-0.46,3.4626,4.4472,7.8327,0
7.719,120,-36,35,10.29,81.45,211.8,1562,1478,-0.08,-0.46,3.4626,4.4472,7.8327,0
7.736,125,-36,35,10.71,81.45,211.8,1564,1478,-0.08,-0.46,3.0756,3.3342,7.5407,0
7.753,129,-36,35,11.06,81.45,211.8,1562,1478,-0.08,-0.46,3.0756,3.3342,7.5407,0
7.770,134,-36,35,11.49,81.45,211.8,1566,1478,-0.08,-0.46,3.0756,3.3342,7.5407,0
7.788,138,-36,35,11.83,81.45,211.8,1564,1478,-0.08,-0.46,3.0756,3.3342,7.5407,0
7.806,142,-36,35,12.17,81.45,211.8,1563,1478,-0.08,-0.46,3.0756,3.3342,7.5407,0
7.824,147,-36,35,12.60,81.45,211.8,1567,1478,-0.08,-0.46,3.0756,3.3342,7.5407,0
7.841,151,-36,35,12.94,81.45,211.8,1567,1478,-0.08,-0.46,3.0756,3.3342,7.5407,0
7.858,158,-35,36,13.17,79.19,211.4,1578,1478,-0.08,-0.46,3.0756,3.3342,7.5407,0
7.876,160,-37,34,14.12,83.85,212.1,1566,1478,-0.08,-0.46,3.0756,3.3342,7.5407,0
7.893,164,-36,35,14.06,81.45,211.8,1568,1478,-0.08,-0.46,3.0756,3.3342,7.5407,0
7.910,166,-36,35,14.23,81.45,211.8,1562,1478,-0.08,-0.46,3.0756,3.3342,7.5407,0
7.927,169,-36,35,14.49,81.45,211.8,1563,1478,0.28,-1.23,3.0756,3.3342,7.5407,0
7.944,171,-37,34,15.09,83.85,212.1,1560,1478,0.28,-1.23,3.0756,3.3342,7.5407,0
7.961,174,-36,35,14.91,81.45,211.8,1562,1478,0.28,-1.23,3.0756,3.3342,7.5407,0
7.977,176,-36,35,15.09,81.45,211.8,1560,1478,0.28,-1.23,3.0756,3.3342,7.5407,0
7.994,178,-36,35,15.26,81.45,211.8,1560,1478,0.28,-1.23,1.6629,2.9896,7.6671,0
8.011,179,-36,35,15.34,81.45,211.8,1556,1478,0.28,-1.23,1.6629,2.9896,7.6671,0
8.028,180,-36,35,15.43,81.45,211.8,1554,1478,0.28,-1.23,1.6629,2.9896,7.6671,0
8.045,180,-36,35,15.43,81.45,211.8,1549,1478,0.28,-1.23,1.6629,2.9896,7.6671,0
8.062,181,-37,34,15.97,83.85,212.1,1551,1478,0.28,-1.23,1.6629,2.9896,7.6671,0
8.079,183,-36,35,15.69,81.45,211.8,1555,1478,0.28,-1.23,1.6629,2.9896,7.6671,0
8.096,182,-37,34,16.06,83.85,212.1,1547,1478,0.28,-1.23,1.6629,2.9896,7.6671,0
8.113,182,-36,35,15.60,81.45,211.8,1546,1478,0.28,-1.23,1.6629,2.9896,7.6671,0
8.130,182,-36,35,15.60,81.45,211.8,1545,1478,0.28,-1.23,1.6629,2.9896,7.6671,0
8.147,182,-36,35,15.60,81.45,211.8,1545,1478,0.28,-1.23,1.6629,2.9896,7.6671,0
8.164,181,-36,35,15.51,81.45,211.8,1541,1478,0.28,-1.23,1.6629,2.9896,7.6671,0
8.181,181,-36,35,15.51,81.45,211.8,1543,1478,0.23,-1.43,1.6629,2.9896,7.6671,0
8.198,181,-37,34,15.97,83.85,212.1,1544,1478,0.23,-1.43,1.6629,2.9896,7.6671,0
8.215,181,-37,34,15.97,83.85,212.1,1544,1478,0.23,-1.43,1.6629,2.9896,7.6671,0
8.232,180,-37,34,15.88,83.85,212.1,1541,1478,0.23,-1.43,1.5724,2.9685,7.5683,0
8.249,179,-37,34,15.79,83.85,212.1,1539,1478,0.23,-1.43,1.5724,2.9685,7.5683,0
8.266,178,-37,34,15.71,83.85,212.1,1538,1478,0.23,-1.43,1.5724,2.9685,7.5683,0
8.283,179,-37,34,15.79,83.85,212.1,1545,1478,0.23,-1.43,1.5724,2.9685,7.5683,0
8.300,178,-36,35,15.26,81.45,211.8,1541,1478,0.23,-1.43,1.5724,2.9685,7.5683,0
8.317,178,-36,35,15.26,81.45,211.8,1542,1478,0.23,-1.43,1.5724,2.9685,7.5683,0
8.334,177,-36,35,15.17,81.45,211.8,1539,1478,0.23,-1.43,1.5724,2.9685,7.5683,0
